,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,fraudulent
5287,86,197,92,0,0,1,0,2,3,5,0
5288,235,271,0,0,0,1,0,2,3,10,0
5289,235,226,0,0,0,1,0,2,3,10,0
5290,0,31,67,15,1,1,1,0,0,0,0
5291,57,217,123,62,0,1,1,2,1,5,0
5292,58,225,0,0,0,1,1,0,0,0,0
5293,127,197,81,37,0,1,1,2,0,5,0
5294,0,216,385,0,0,0,1,0,0,0,0
5295,22,40,87,13,0,1,1,0,0,0,0
5296,10,33,18,3,0,1,1,1,0,2,0
5297,175,183,70,0,0,1,1,0,0,0,0
5298,51,51,25,7,0,1,0,0,0,0,1
5299,135,69,38,0,0,1,1,0,0,0,0
5300,0,26,94,6,0,0,0,1,6,10,0
5301,0,113,48,0,0,1,0,0,0,0,0
5302,192,62,254,0,0,1,0,0,0,0,0
5303,87,156,116,31,0,1,1,1,0,0,0
5304,0,195,217,0,0,0,1,0,0,0,0
5305,0,158,71,26,0,0,0,2,6,2,0
5306,0,58,114,22,0,0,0,0,0,0,0
5307,170,18,114,24,0,1,1,0,0,0,0
5308,88,279,188,54,0,1,0,2,2,0,0
5309,147,303,141,55,0,1,0,2,0,2,0
5310,32,114,242,0,0,0,0,2,0,0,0
5311,222,283,0,0,0,1,0,2,6,2,0
5312,17,153,0,0,0,1,0,0,0,0,0
5313,19,95,19,0,0,1,0,1,1,10,0
5314,226,316,141,0,1,1,0,1,6,0,0
5315,107,361,120,57,0,1,1,2,6,3,0
5316,120,134,19,39,0,1,1,2,3,10,0
5317,0,339,110,0,0,0,1,0,1,5,0
5318,96,73,0,0,0,1,1,0,0,0,0
5319,131,158,27,13,0,1,1,2,1,5,0
5320,0,292,26,0,0,1,1,2,7,2,0
5321,83,167,62,117,0,1,1,2,1,2,0
5322,57,83,83,23,0,1,0,5,1,5,0
5323,108,15,3,7,0,1,1,2,7,2,0
5324,32,121,0,0,0,0,0,2,0,0,0
5325,196,252,100,0,0,0,1,2,6,0,0
5326,29,47,18,14,0,1,0,2,7,10,0
5327,73,75,0,0,0,1,1,2,0,0,0
5328,71,95,109,53,0,1,0,2,3,5,0
5329,184,137,60,0,0,1,0,3,5,0,0
5330,0,216,116,0,1,0,0,0,0,0,0
5331,0,191,61,7,0,0,1,0,0,0,0
5332,131,99,15,2,0,1,1,2,7,5,0
5333,153,356,324,96,0,1,1,2,6,2,0
5334,32,66,150,0,0,0,0,2,6,2,0
5335,0,335,122,0,0,0,1,0,1,5,0
5336,0,175,0,0,0,0,0,2,6,6,0
5337,20,109,56,32,0,1,1,2,0,0,0
5338,73,196,341,0,0,1,0,2,0,0,0
5339,0,147,45,0,1,0,1,0,0,0,0
5340,48,135,257,20,1,1,1,2,6,0,0
5341,212,78,87,0,0,1,0,5,0,2,0
5342,0,129,35,0,0,0,1,0,0,0,0
5343,112,421,18,242,0,1,1,0,0,0,0
5344,125,302,64,282,0,1,1,2,5,2,0
5345,112,151,52,31,0,1,0,2,6,2,0
5346,78,218,39,8,0,1,1,2,3,2,0
5347,0,159,0,0,0,0,1,0,0,0,0
5348,130,172,121,0,0,1,1,2,6,10,0
5349,53,117,283,11,0,1,1,0,0,0,0
5350,0,123,123,0,0,0,0,0,0,0,0
5351,86,225,75,0,0,1,0,2,1,5,0
5352,61,116,131,0,0,1,1,2,3,0,0
5353,0,108,115,18,0,0,0,0,0,0,1
5354,84,188,92,37,0,1,0,2,6,2,0
5355,83,113,100,117,0,1,0,2,6,2,0
5356,0,515,225,28,0,0,1,2,6,2,0
5357,184,116,62,64,0,1,0,2,3,5,0
5358,171,123,63,35,0,1,1,2,6,6,0
5359,86,35,31,0,0,1,0,0,0,0,0
5360,0,79,0,0,0,0,0,0,0,0,0
5361,154,108,119,0,0,1,1,5,5,0,0
5362,0,124,0,0,0,1,1,2,7,5,1
5363,319,109,21,17,1,1,1,0,0,0,0
5364,137,486,147,5,0,1,1,2,6,2,0
5365,147,256,39,5,0,1,1,2,3,10,0
5366,10,25,21,3,0,1,1,1,3,2,0
5367,71,384,28,1,1,1,1,2,7,5,0
5368,120,171,43,67,0,1,1,0,3,5,0
5369,19,95,19,0,0,1,0,1,1,10,0
5370,32,48,209,0,0,0,0,2,6,2,0
5371,121,129,61,0,0,1,1,2,1,0,0
5372,73,70,131,11,0,1,1,0,0,0,0
5373,131,78,15,2,0,1,0,2,5,5,0
5374,51,126,34,26,0,1,1,2,6,2,0
5375,136,86,42,136,0,1,0,1,1,2,0
5376,0,147,45,0,0,0,1,0,0,0,0
5377,46,123,50,6,0,1,0,2,1,0,0
5378,136,38,19,136,0,1,0,1,1,0,0
5379,119,303,125,0,0,1,0,2,6,2,0
5380,209,119,206,16,0,1,0,1,0,2,0
5381,0,40,106,0,0,0,1,4,7,0,0
5382,0,227,270,0,1,0,0,2,3,10,0
5383,155,350,107,37,0,1,1,2,0,0,0
5384,68,332,45,11,0,1,0,2,1,2,0
5385,136,107,85,136,0,1,0,2,7,2,0
5386,136,94,140,0,0,1,0,2,6,2,0
5387,90,73,13,24,0,1,1,2,5,2,0
5388,10,50,15,3,0,1,1,1,3,2,0
5389,32,108,0,0,0,0,0,2,0,0,0
5390,46,60,38,61,0,1,0,2,1,2,0
5391,0,118,70,34,1,1,1,0,0,0,0
5392,93,147,44,15,0,1,0,2,3,5,0
5393,220,122,94,8,0,1,1,2,2,2,0
5394,107,211,160,40,0,1,0,3,7,0,0
5395,0,47,112,5,0,0,1,0,0,0,0
5396,151,321,104,51,0,1,0,2,1,2,0
5397,111,65,9,78,0,0,0,2,3,6,0
5398,20,101,54,136,0,1,1,0,0,0,0
5399,184,99,111,0,0,1,0,5,0,2,0
5400,111,131,24,16,0,0,0,2,3,6,0
5401,0,117,36,0,0,1,0,2,0,0,0
5402,20,107,231,51,0,1,1,0,0,0,0
5403,148,106,71,156,0,1,0,2,0,0,0
5404,121,116,126,52,0,1,0,2,6,8,0
5405,170,18,41,24,1,1,1,0,0,0,0
5406,163,85,106,20,0,1,1,1,1,2,0
5407,97,138,96,0,0,1,1,2,6,0,0
5408,74,378,156,25,1,1,0,1,7,10,0
5409,222,62,117,0,0,1,0,2,0,2,0
5410,104,202,372,309,0,1,0,2,0,0,0
5411,163,123,24,36,0,1,1,2,1,2,0
5412,47,71,45,0,0,1,0,0,0,0,0
5413,0,64,65,0,0,0,0,2,0,0,1
5414,0,38,20,17,0,1,1,2,0,0,0
5415,0,69,54,4,0,0,0,2,3,5,0
5416,0,269,191,75,0,0,0,0,0,0,0
5417,55,110,55,0,0,1,1,0,0,0,0
5418,0,125,0,0,0,0,0,0,0,0,1
5419,392,93,110,32,0,1,1,0,0,0,0
5420,392,238,163,43,0,1,1,2,6,2,0
5421,111,162,8,0,0,1,0,1,2,7,0
5422,66,131,36,24,0,1,1,0,5,0,0
5423,129,166,75,87,0,1,1,4,0,0,0
5424,46,202,110,10,0,1,0,2,1,2,0
5425,55,339,74,0,0,1,0,0,0,0,0
5426,0,116,66,109,0,0,1,0,0,0,0
5427,0,108,56,110,0,0,1,0,0,0,0
5428,0,77,45,109,0,0,1,0,0,0,0
5429,131,95,10,2,0,1,1,2,7,5,0
5430,110,109,92,116,0,1,0,0,0,0,0
5431,0,111,231,110,0,0,1,0,0,0,0
5432,0,162,7,30,0,0,0,0,0,0,1
5433,131,184,10,12,0,1,1,2,1,10,0
5434,0,17,0,0,0,0,1,0,0,0,1
5435,0,346,37,167,0,0,0,2,0,0,1
5436,46,121,51,5,0,1,0,2,1,0,0
5437,163,119,40,0,0,1,1,4,3,2,0
5438,562,302,0,0,1,1,1,0,0,0,0
5439,0,433,121,0,0,0,1,0,0,0,0
5440,208,931,57,12,0,1,1,2,7,0,0
5441,9,122,4,10,0,1,1,0,0,0,1
5442,36,51,13,5,0,1,1,2,6,1,1
5443,36,61,8,5,0,1,1,2,6,1,1
5444,56,309,82,0,0,1,0,2,4,0,1
5445,178,220,100,111,0,1,1,2,3,2,0
5446,25,69,26,0,0,1,0,2,3,5,0
5447,0,126,29,0,0,0,1,2,7,5,0
5448,392,152,101,43,0,1,1,0,0,0,0
5449,119,31,0,0,0,1,0,0,0,0,0
5450,0,207,14,72,0,0,1,0,0,0,1
5451,0,67,37,34,1,0,0,0,0,0,1
5452,0,117,37,32,0,0,1,0,0,0,0
5453,0,197,11,19,1,0,1,0,0,0,0
5454,0,126,85,306,0,0,0,0,0,0,0
5455,39,145,96,24,0,1,1,0,0,0,0
5456,0,482,39,0,0,0,1,0,0,0,0
5457,153,153,142,309,0,1,1,0,0,0,0
5458,175,124,33,0,0,1,1,0,0,0,0
5459,86,123,87,0,0,1,0,4,3,5,0
5460,0,131,244,12,0,0,1,0,0,0,0
5461,0,122,97,144,0,0,0,0,0,0,0
5462,41,100,67,14,0,1,1,0,0,0,0
5463,85,187,198,115,0,1,0,2,6,0,0
5464,76,135,192,10,0,1,1,0,0,0,0
5465,392,163,129,30,0,1,1,2,6,2,0
5466,0,482,131,0,0,0,1,0,0,0,0
5467,109,116,35,6,0,1,1,4,3,5,0
5468,0,98,164,0,0,0,1,0,0,0,0
5469,36,36,71,15,0,1,1,0,0,0,0
5470,55,118,126,0,0,1,0,0,0,0,0
5471,92,192,109,0,0,1,1,0,0,0,0
5472,79,115,64,260,0,1,1,2,6,6,1
5473,29,99,0,0,0,1,1,4,3,5,0
5474,183,324,121,63,0,1,0,2,7,10,0
5475,36,36,59,10,0,1,1,0,0,0,0
5476,148,109,41,76,0,1,0,2,3,0,0
5477,93,220,40,8,0,0,1,1,3,5,0
5478,140,397,82,0,0,1,1,2,6,5,0
5479,0,125,25,0,0,0,1,2,3,5,0
5480,220,99,103,0,0,1,1,2,6,2,0
5481,0,151,0,0,0,1,0,0,0,0,0
5482,105,45,14,5,0,0,0,0,0,0,0
5483,55,156,276,0,0,1,0,0,0,0,0
5484,92,141,68,0,0,1,1,2,6,2,0
5485,67,64,74,17,1,1,1,2,6,10,0
5486,36,36,59,11,0,1,1,0,0,0,0
5487,36,36,59,11,0,1,1,0,0,0,0
5488,36,36,71,16,0,1,1,0,0,0,0
5489,49,116,113,19,0,1,1,2,0,10,0
5490,10,33,18,3,0,1,1,1,0,2,0
5491,82,152,218,0,0,1,1,2,0,0,0
5492,135,61,33,13,0,1,1,0,0,0,0
5493,131,97,10,2,0,1,1,2,7,5,0
5494,67,191,27,40,0,1,0,5,3,2,0
5495,0,100,22,57,0,0,0,0,0,0,1
5496,32,133,0,0,0,0,0,2,0,0,0
5497,175,177,125,0,0,1,1,0,0,0,0
5498,0,100,22,73,0,0,0,0,0,0,1
5499,0,72,0,0,0,0,1,0,0,0,1
5500,0,148,232,149,1,0,0,2,0,0,0
5501,98,230,0,0,0,1,0,0,0,0,0
5502,0,100,22,73,0,0,0,0,0,0,1
5503,162,325,66,0,0,1,0,0,0,0,0
5504,79,122,57,356,0,1,1,2,2,6,1
5505,0,100,22,73,0,0,0,0,0,0,1
5506,0,100,22,73,0,0,0,0,0,0,1
5507,328,19,474,18,0,1,1,2,6,4,0
5508,131,95,10,2,0,1,1,2,7,5,0
5509,180,212,274,48,0,1,1,2,6,0,0
5510,0,100,22,73,0,0,0,0,0,0,1
5511,0,100,22,73,0,0,0,0,0,0,1
5512,68,290,39,14,0,1,1,2,4,2,0
5513,0,100,22,73,0,0,0,0,0,0,1
5514,63,218,65,12,0,1,1,2,2,0,0
5515,126,53,100,20,0,1,0,2,6,2,0
5516,0,61,15,79,0,0,0,0,0,0,1
5517,118,300,0,0,0,1,0,5,1,0,0
5518,0,61,15,79,0,0,0,0,0,0,1
5519,0,61,15,79,0,0,0,0,0,0,1
5520,0,61,15,79,0,0,0,0,0,0,1
5521,141,206,303,0,0,1,1,2,3,2,0
5522,0,61,15,79,0,0,0,0,0,0,1
5523,0,61,15,79,0,0,0,0,0,0,1
5524,0,182,37,0,1,0,0,0,0,0,1
5525,33,244,60,0,0,1,0,2,7,0,0
5526,0,61,15,79,0,0,0,0,0,0,1
5527,29,153,153,0,0,1,1,0,0,0,0
5528,29,169,128,0,0,1,1,0,0,0,0
5529,0,77,5,0,0,0,0,2,7,10,1
5530,131,48,262,5,0,1,1,0,0,0,0
5531,392,212,137,25,0,1,0,2,6,2,0
5532,182,482,331,44,0,1,0,2,6,2,0
5533,85,130,113,115,0,1,0,2,6,2,0
5534,155,165,81,0,0,1,1,1,1,10,0
5535,131,80,6,2,0,1,1,0,7,5,0
5536,67,125,38,15,0,1,0,2,0,0,0
5537,76,177,76,196,0,1,0,2,6,2,0
5538,0,53,302,38,0,1,1,2,1,2,0
5539,141,262,64,89,0,1,0,2,1,2,0
5540,88,281,158,78,0,1,1,2,1,2,0
5541,141,230,172,0,0,1,0,4,0,0,0
5542,0,79,123,9,0,0,1,0,0,0,0
5543,0,110,63,0,0,1,1,2,1,2,0
5544,216,92,93,0,0,1,1,2,6,2,0
5545,108,383,0,0,0,1,0,0,0,0,0
5546,91,268,0,0,0,1,0,0,0,0,0
5547,0,148,120,16,0,0,1,0,0,0,0
5548,201,237,159,0,0,1,0,0,0,0,0
5549,235,246,0,0,0,1,0,2,3,10,0
5550,37,29,43,66,0,1,1,2,3,5,0
5551,0,212,83,0,0,0,0,2,6,2,0
5552,0,84,37,27,0,0,1,1,1,6,0
5553,32,122,271,0,0,0,0,2,0,0,0
5554,107,65,47,40,0,1,1,0,0,0,0
5555,73,148,94,0,0,1,1,2,2,2,0
5556,73,202,0,0,1,1,1,1,0,0,0
5557,39,158,47,18,0,1,1,2,0,0,0
5558,61,82,69,21,0,1,1,2,2,6,0
5559,193,247,116,24,0,1,1,0,0,0,0
5560,126,193,93,17,0,1,1,2,6,2,0
5561,178,162,72,111,0,1,1,4,3,10,0
5562,132,178,68,10,0,1,0,2,0,5,1
5563,0,89,7,3,0,0,1,0,0,0,0
5564,45,42,159,59,0,1,1,0,0,0,0
5565,0,68,53,0,0,0,1,0,0,0,0
5566,0,369,0,0,0,0,0,2,3,2,1
5567,77,69,72,54,0,1,1,2,6,2,1
5568,86,150,86,0,0,1,0,2,3,5,0
5569,108,334,0,0,0,1,0,0,0,0,0
5570,208,220,117,120,0,1,1,0,0,0,0
5571,105,187,144,58,0,1,1,2,6,0,0
5572,0,151,29,48,0,0,0,0,0,0,1
5573,0,128,323,0,0,0,1,0,0,0,1
5574,32,177,117,0,0,0,0,2,0,0,0
5575,392,176,153,40,0,1,0,2,0,2,0
5576,120,57,169,132,0,1,1,2,7,10,0
5577,0,126,269,0,0,0,1,0,0,0,1
5578,0,126,146,0,0,0,1,0,0,0,1
5579,104,203,0,0,0,1,0,2,0,0,0
5580,108,341,0,0,0,1,0,0,0,0,0
5581,0,126,71,20,0,1,1,2,6,2,0
5582,0,125,29,0,0,0,1,0,0,0,1
5583,124,582,166,84,0,1,0,2,6,2,0
5584,0,291,98,0,0,0,0,2,0,0,1
5585,0,128,0,48,0,0,0,0,0,0,1
5586,0,98,308,0,0,0,0,0,0,0,0
5587,392,165,129,32,1,1,1,2,6,2,0
5588,0,125,106,3,0,0,1,0,0,0,0
5589,73,224,72,53,0,1,1,0,0,0,0
5590,0,178,20,11,1,0,1,0,0,0,0
5591,45,156,124,42,0,1,0,0,0,0,0
5592,63,171,53,12,0,1,1,2,1,2,0
5593,0,127,0,0,0,0,1,0,0,0,0
5594,133,224,127,0,0,1,1,0,0,2,0
5595,53,95,111,0,0,1,1,0,0,0,0
5596,0,177,30,48,0,0,1,0,0,0,0
5597,222,35,0,10,0,1,0,2,3,1,0
5598,131,101,19,2,0,1,1,0,7,5,0
5599,392,142,89,42,1,1,1,0,0,0,0
5600,0,159,60,0,0,0,0,2,0,10,1
5601,52,324,111,0,0,1,1,2,0,2,0
5602,72,81,247,47,0,1,0,2,1,2,0
5603,53,159,116,1,0,1,0,0,0,0,0
5604,33,243,127,68,0,1,1,2,6,2,0
5605,132,237,23,20,0,1,1,2,7,3,0
5606,60,102,70,67,0,1,1,2,6,10,0
5607,0,136,118,25,1,0,1,0,0,0,0
5608,10,20,18,3,0,1,1,1,0,2,0
5609,170,213,83,6,0,1,1,0,0,0,0
5610,0,42,36,23,0,0,0,2,0,0,1
5611,0,147,68,0,0,0,0,2,7,0,0
5612,0,156,63,45,0,0,1,0,0,0,0
5613,110,243,108,12,0,1,1,2,6,10,0
5614,209,172,539,21,0,1,1,0,0,0,0
5615,38,136,57,68,0,1,1,0,0,0,0
5616,121,208,48,0,0,1,1,0,0,0,0
5617,0,108,7,1,0,0,1,1,7,0,0
5618,84,223,58,123,0,1,0,2,0,0,0
5619,63,234,86,0,0,1,1,2,6,2,0
5620,147,394,51,18,0,1,0,2,2,2,0
5621,85,111,113,115,0,1,0,2,6,0,0
5622,0,176,96,68,0,0,1,2,6,0,0
5623,327,358,89,54,0,1,1,2,5,0,0
5624,107,16,31,61,0,1,1,3,0,0,0
5625,392,61,50,29,0,1,0,2,3,2,0
5626,52,73,63,0,0,1,1,2,0,2,0
5627,0,61,55,0,0,0,0,2,5,5,1
5628,392,183,80,42,0,1,1,2,3,2,0
5629,87,191,94,4,0,1,1,2,1,2,0
5630,82,38,53,0,0,0,1,0,0,0,0
5631,85,118,25,90,0,1,1,2,0,2,0
5632,203,575,118,12,0,1,1,1,6,2,0
5633,73,439,80,60,0,1,1,2,0,2,0
5634,53,105,65,20,0,1,1,2,1,2,0
5635,0,21,35,10,0,0,1,1,7,2,0
5636,218,23,0,0,0,1,1,0,0,0,0
5637,63,139,110,0,0,1,1,1,3,2,0
5638,39,145,102,24,0,1,1,2,7,10,0
5639,0,136,61,0,0,1,0,2,0,0,0
5640,0,101,189,9,0,0,1,2,0,0,0
5641,163,128,143,29,0,1,1,2,1,2,0
5642,0,387,95,84,0,0,0,2,3,10,0
5643,105,95,18,0,0,0,0,2,0,0,0
5644,39,80,54,8,0,1,1,0,7,10,0
5645,129,154,58,76,0,1,1,0,0,0,0
5646,0,203,91,10,0,0,0,2,6,2,0
5647,45,81,98,49,0,1,1,2,1,2,0
5648,350,185,69,105,0,1,1,2,6,0,0
5649,0,30,35,0,1,0,0,2,0,0,0
5650,100,84,18,32,0,1,1,2,0,0,0
5651,10,48,18,3,0,1,1,1,0,2,0
5652,84,236,58,123,0,1,0,2,0,0,0
5653,85,194,114,114,0,1,0,2,0,0,0
5654,120,57,169,132,0,1,1,2,7,10,0
5655,86,155,98,0,0,1,0,2,3,5,0
5656,0,38,46,17,0,1,1,2,6,0,0
5657,0,38,54,17,0,1,1,0,0,0,0
5658,107,176,33,82,0,1,1,2,1,3,0
5659,117,254,112,10,0,1,0,2,6,10,0
5660,0,61,55,17,0,1,1,2,6,0,0
5661,0,121,63,0,0,0,0,4,0,5,1
5662,158,54,133,32,0,1,1,2,7,10,0
5663,53,78,78,0,0,1,1,2,0,0,0
5664,101,209,28,94,0,1,0,2,7,5,0
5665,10,28,21,3,0,1,0,1,0,2,0
5666,0,175,23,0,0,1,1,0,0,0,0
5667,58,137,0,0,0,1,1,1,0,0,0
5668,392,206,202,39,0,1,1,2,6,2,0
5669,84,207,0,107,0,1,0,2,7,10,0
5670,125,192,61,310,0,1,1,2,3,0,0
5671,52,98,45,0,0,1,1,2,0,2,0
5672,0,147,54,111,0,0,1,2,6,2,1
5673,46,89,62,6,0,1,0,5,1,1,0
5674,53,171,92,0,0,1,1,2,3,0,0
5675,361,179,95,131,0,1,1,2,6,0,0
5676,98,148,434,0,0,1,0,2,6,0,0
5677,39,395,84,28,0,0,0,2,6,0,0
5678,125,9,1,0,0,1,0,0,0,0,0
5679,39,32,271,0,0,0,0,2,1,1,0
5680,39,114,36,0,0,0,0,2,6,0,0
5681,52,104,57,0,1,1,1,1,0,10,0
5682,163,203,86,20,0,1,1,2,1,2,0
5683,26,145,57,0,0,1,1,2,6,2,0
5684,104,165,69,0,0,1,0,0,0,0,0
5685,76,197,115,18,0,1,1,0,0,10,0
5686,97,687,39,0,0,1,1,2,6,0,0
5687,0,106,34,26,0,0,0,2,7,10,1
5688,0,76,22,16,0,0,0,2,3,5,1
5689,79,179,52,0,0,1,1,2,1,2,0
5690,0,186,0,0,0,0,1,2,7,10,0
5691,0,106,34,14,0,0,0,3,7,10,1
5692,72,140,48,18,0,1,0,0,5,0,0
5693,56,78,25,23,0,1,1,2,6,2,0
5694,63,264,0,0,0,1,1,2,0,0,0
5695,45,99,60,37,0,1,1,0,0,0,0
5696,0,69,226,0,0,0,1,1,6,0,0
5697,0,379,0,0,0,0,0,2,6,6,1
5698,0,358,0,0,0,0,0,2,6,2,1
5699,125,134,52,0,0,1,0,0,0,0,0
5700,29,91,0,10,0,1,1,4,3,10,0
5701,0,248,86,0,0,0,1,2,1,2,0
5702,62,224,81,90,0,1,1,0,0,0,0
5703,62,143,88,101,0,1,1,2,1,0,0
5704,0,251,86,8,0,0,1,2,6,2,0
5705,45,130,90,32,0,1,0,2,6,0,0
5706,120,136,80,58,0,1,1,2,3,10,0
5707,0,67,110,28,0,1,0,4,3,5,0
5708,29,109,0,10,0,1,1,4,3,10,0
5709,0,132,62,196,1,1,0,2,6,0,0
5710,0,115,0,10,0,0,0,4,0,0,0
5711,0,528,0,0,0,0,0,2,1,5,0
5712,72,120,39,91,0,1,0,2,1,2,0
5713,17,56,21,13,0,1,1,2,6,0,0
5714,0,195,2,0,0,1,1,2,6,2,0
5715,127,329,101,64,0,1,0,2,4,6,0
5716,45,101,59,38,0,1,0,2,3,0,0
5717,45,175,102,38,0,1,0,2,0,0,0
5718,115,138,121,60,0,1,1,3,6,5,0
5719,0,210,87,1,0,0,1,2,7,5,0
5720,0,532,0,0,0,0,0,0,0,0,1
5721,152,131,32,39,0,1,1,2,1,0,0
5722,0,194,112,116,0,1,1,2,6,0,0
5723,79,140,90,53,0,1,0,2,0,0,0
5724,41,47,77,0,0,1,0,0,0,0,0
5725,103,120,0,0,0,1,1,0,0,0,0
5726,0,324,237,3,0,0,1,2,2,2,0
5727,233,259,52,96,0,1,1,2,6,10,0
5728,13,57,16,10,0,1,0,2,7,10,0
5729,158,344,71,77,0,1,1,0,0,0,0
5730,152,149,39,39,0,1,0,2,6,0,0
5731,78,297,126,0,0,1,0,2,6,0,0
5732,10,33,18,3,0,1,1,1,0,2,0
5733,90,203,56,30,0,1,0,2,1,0,0
5734,0,22,7,5,0,0,0,4,7,5,0
5735,152,109,74,41,0,1,0,2,6,0,0
5736,0,150,29,0,0,0,0,2,3,6,0
5737,84,136,25,73,0,1,0,2,7,10,0
5738,152,132,41,39,0,1,0,2,6,0,0
5739,147,186,0,3,0,1,1,2,6,2,0
5740,161,46,0,5,0,1,0,1,6,10,0
5741,161,56,50,8,0,1,1,2,6,2,0
5742,86,157,95,0,0,1,0,2,1,5,0
5743,222,201,125,0,0,1,1,2,3,5,0
5744,106,88,38,41,0,1,0,2,1,5,1
5745,144,76,21,0,0,1,1,2,0,10,0
5746,75,199,47,11,0,1,1,2,6,0,0
5747,0,103,30,16,0,0,1,2,3,2,0
5748,107,182,106,125,0,1,1,2,3,2,0
5749,163,208,63,29,0,1,1,2,1,2,0
5750,106,88,38,41,0,1,0,2,0,5,1
5751,106,88,38,41,0,1,0,2,1,5,1
5752,0,160,100,1,0,0,0,5,1,2,0
5753,77,299,0,0,0,1,0,2,7,2,0
5754,77,296,0,0,0,1,0,2,7,2,0
5755,120,170,44,67,0,1,1,0,0,0,0
5756,70,94,31,0,0,1,1,2,0,0,0
5757,77,289,0,0,0,1,0,2,0,0,0
5758,0,535,0,0,0,0,0,2,1,5,0
5759,106,88,38,40,0,1,0,2,1,5,1
5760,106,88,38,41,0,1,0,2,1,5,1
5761,0,52,0,4,1,0,0,2,0,0,0
5762,122,81,101,0,1,1,1,2,0,0,0
5763,0,259,47,0,0,0,1,2,1,0,0
5764,82,332,0,0,0,1,1,2,6,0,0
5765,392,143,137,51,0,1,1,2,6,2,0
5766,32,149,0,0,0,0,0,2,0,0,0
5767,94,87,126,3,0,1,1,2,1,0,0
5768,141,31,161,5,0,1,1,2,0,2,0
5769,153,266,177,247,0,1,1,2,6,2,0
5770,0,349,0,0,0,0,0,2,6,0,0
5771,82,312,0,0,0,1,1,2,1,10,0
5772,86,173,148,277,0,1,1,2,0,0,0
5773,32,156,0,0,0,0,0,2,0,0,0
5774,105,315,260,19,0,1,1,2,1,2,0
5775,122,188,142,0,1,1,1,2,0,2,0
5776,28,73,84,3,0,1,1,2,6,2,0
5777,79,268,79,40,0,1,0,2,1,0,0
5778,0,72,38,37,0,1,1,2,0,10,0
5779,122,188,142,0,1,1,1,2,0,2,0
5780,29,89,0,10,0,1,1,4,0,0,0
5781,65,61,62,0,0,1,0,2,3,10,0
5782,124,300,0,0,0,1,0,2,0,0,0
5783,0,48,76,25,0,0,1,4,5,10,1
5784,25,104,159,0,0,1,0,0,0,0,0
5785,74,81,131,0,1,1,1,2,1,10,0
5786,74,217,21,0,0,1,0,0,0,0,0
5787,158,98,41,26,0,1,1,2,0,0,0
5788,290,453,70,158,0,1,1,2,6,0,0
5789,32,57,38,84,0,1,1,2,3,0,0
5790,0,96,42,37,0,1,1,2,5,10,0
5791,26,209,30,0,0,1,1,2,6,10,0
5792,158,292,52,196,0,1,1,0,0,0,0
5793,145,260,105,35,0,1,0,2,6,0,0
5794,120,164,39,67,0,1,1,4,3,5,0
5795,224,200,164,46,0,1,1,2,0,5,0
5796,111,77,88,0,0,1,1,2,6,2,0
5797,0,133,25,17,0,1,1,5,5,10,0
5798,13,47,29,0,0,1,1,5,5,2,0
5799,48,112,159,20,1,1,1,2,6,2,0
5800,378,64,65,140,0,1,1,4,3,0,0
5801,77,585,53,49,0,1,1,2,3,2,0
5802,0,112,66,5,0,0,0,2,3,5,0
5803,209,253,87,43,0,1,1,1,1,2,0
5804,0,59,258,12,1,0,1,2,3,10,1
5805,32,57,41,31,0,1,1,0,0,0,0
5806,127,321,177,90,0,1,1,2,6,2,0
5807,32,124,42,80,0,1,0,0,0,0,0
5808,120,395,248,64,0,1,1,2,3,5,1
5809,98,289,0,0,0,1,1,3,5,0,0
5810,0,18,39,5,0,0,0,2,4,0,0
5811,119,273,101,53,0,1,0,2,6,2,0
5812,119,347,176,97,0,1,0,2,6,2,0
5813,0,65,38,0,0,0,1,2,3,5,0
5814,64,147,0,0,0,1,1,2,0,0,0
5815,53,161,58,62,0,1,1,2,0,0,0
5816,170,107,57,6,0,1,0,3,7,10,0
5817,59,79,0,35,1,1,1,1,0,0,0
5818,232,214,130,0,0,1,1,2,6,0,0
5819,79,235,95,0,0,1,1,2,6,2,0
5820,144,20,0,0,0,1,1,2,0,0,0
5821,98,52,36,37,0,1,1,1,3,8,0
5822,20,182,58,74,0,1,1,2,0,0,0
5823,57,288,48,0,0,1,0,2,0,0,0
5824,68,44,7,8,0,1,0,1,7,10,0
5825,0,168,118,7,0,0,1,2,0,2,0
5826,0,222,121,27,0,0,1,2,0,0,0
5827,128,250,0,0,0,1,0,2,6,10,0
5828,77,258,59,157,0,1,0,2,1,2,0
5829,70,135,87,26,0,1,1,2,1,2,0
5830,98,199,0,0,0,1,0,2,0,0,0
5831,32,79,119,0,0,0,0,2,7,0,0
5832,52,184,22,4,0,1,0,2,0,0,0
5833,75,203,109,43,0,1,0,2,2,0,0
5834,161,56,171,0,0,1,1,2,0,2,0
5835,0,307,121,60,0,0,1,2,6,2,0
5836,38,10,68,0,0,1,1,1,6,6,0
5837,149,172,28,0,0,1,1,2,0,0,0
5838,77,66,89,177,0,1,1,2,6,3,1
5839,41,80,112,0,0,1,0,0,0,0,0
5840,0,107,122,106,0,0,1,2,1,2,0
5841,0,315,41,0,0,1,1,2,0,0,0
5842,32,305,287,0,0,0,0,2,0,0,0
5843,37,129,13,6,1,1,1,2,3,5,0
